"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/26/2016","371230001","3","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"07/27/2016","371230001","3","9.8","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"07/28/2016","371230001","3","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"07/29/2016","371230001","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"07/30/2016","371230001","3","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"07/31/2016","371230001","3","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/01/2016","371230001","3","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/02/2016","371230001","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/03/2016","371230001","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/04/2016","371230001","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/05/2016","371230001","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/06/2016","371230001","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/07/2016","371230001","3","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/08/2016","371230001","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/09/2016","371230001","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/10/2016","371230001","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/11/2016","371230001","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/12/2016","371230001","3","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/13/2016","371230001","3","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/14/2016","371230001","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/15/2016","371230001","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/16/2016","371230001","3","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/17/2016","371230001","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/18/2016","371230001","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/19/2016","371230001","3","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/20/2016","371230001","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/21/2016","371230001","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/22/2016","371230001","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/23/2016","371230001","3","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/24/2016","371230001","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/25/2016","371230001","3","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/26/2016","371230001","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/27/2016","371230001","3","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/28/2016","371230001","3","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/29/2016","371230001","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/30/2016","371230001","3","10.9","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"08/31/2016","371230001","3","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","","","37","North Carolina","123","Montgomery","35.2632","-79.836613"
"01/01/2016","371290002","1","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/04/2016","371290002","1","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/07/2016","371290002","1","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/10/2016","371290002","1","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/13/2016","371290002","1","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/16/2016","371290002","1","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/19/2016","371290002","1","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/22/2016","371290002","1","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/25/2016","371290002","1","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/02/2016","371290002","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/03/2016","371290002","1","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/04/2016","371290002","1","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/06/2016","371290002","1","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/09/2016","371290002","1","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/12/2016","371290002","1","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/15/2016","371290002","1","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/18/2016","371290002","1","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/21/2016","371290002","1","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/24/2016","371290002","1","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/27/2016","371290002","1","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/01/2016","371290002","1","15","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/04/2016","371290002","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/07/2016","371290002","1","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/10/2016","371290002","1","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/13/2016","371290002","1","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/16/2016","371290002","1","17.8","ug/m3 LC","63","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/19/2016","371290002","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/22/2016","371290002","1","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/25/2016","371290002","1","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"03/28/2016","371290002","1","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/03/2016","371290002","1","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/06/2016","371290002","1","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/09/2016","371290002","1","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/12/2016","371290002","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/15/2016","371290002","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/18/2016","371290002","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/21/2016","371290002","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/24/2016","371290002","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/27/2016","371290002","1","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"04/30/2016","371290002","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/03/2016","371290002","1","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/06/2016","371290002","1","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/09/2016","371290002","1","13.3","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/12/2016","371290002","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/15/2016","371290002","1","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/18/2016","371290002","1","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/24/2016","371290002","1","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/27/2016","371290002","1","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"05/30/2016","371290002","1","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/02/2016","371290002","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/05/2016","371290002","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/08/2016","371290002","1","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/11/2016","371290002","1","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/14/2016","371290002","1","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/17/2016","371290002","1","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/20/2016","371290002","1","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/23/2016","371290002","1","13","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/26/2016","371290002","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"06/29/2016","371290002","1","10.4","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/01/2016","371290002","3","0.3","ug/m3 LC","1","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/02/2016","371290002","3","2.6","ug/m3 LC","11","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/03/2016","371290002","3","4.2","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/04/2016","371290002","3","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/05/2016","371290002","3","0","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/06/2016","371290002","3","1.2","ug/m3 LC","5","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/07/2016","371290002","3","2","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/08/2016","371290002","3","2.2","ug/m3 LC","9","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/09/2016","371290002","3","2.4","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/10/2016","371290002","3","-2.2","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/11/2016","371290002","3","-2.1","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/12/2016","371290002","3","-1","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/13/2016","371290002","3","0","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/14/2016","371290002","3","2","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/15/2016","371290002","3","1.7","ug/m3 LC","7","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/16/2016","371290002","3","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/17/2016","371290002","3","-0.1","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/18/2016","371290002","3","0.1","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/19/2016","371290002","3","-0.8","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/20/2016","371290002","3","1.5","ug/m3 LC","6","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/21/2016","371290002","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/22/2016","371290002","3","1.8","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/23/2016","371290002","3","-0.3","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/24/2016","371290002","3","-0.8","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/25/2016","371290002","3","1.8","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/26/2016","371290002","3","3.3","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/27/2016","371290002","3","3.1","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/28/2016","371290002","3","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/29/2016","371290002","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"01/30/2016","371290002","3","-0.3","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/01/2016","371290002","3","3.7","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/02/2016","371290002","3","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/03/2016","371290002","3","2.6","ug/m3 LC","11","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/04/2016","371290002","3","-1.3","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/05/2016","371290002","3","0.7","ug/m3 LC","3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/06/2016","371290002","3","1.6","ug/m3 LC","7","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/07/2016","371290002","3","1.2","ug/m3 LC","5","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/08/2016","371290002","3","1.1","ug/m3 LC","5","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/09/2016","371290002","3","0.1","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/10/2016","371290002","3","0.4","ug/m3 LC","2","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/11/2016","371290002","3","1.3","ug/m3 LC","5","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/12/2016","371290002","3","2.6","ug/m3 LC","11","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/13/2016","371290002","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/14/2016","371290002","3","-1.4","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/15/2016","371290002","3","1.6","ug/m3 LC","7","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/16/2016","371290002","3","-0.2","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/17/2016","371290002","3","-0.3","ug/m3 LC","0","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/18/2016","371290002","3","2.7","ug/m3 LC","11","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/19/2016","371290002","3","1.1","ug/m3 LC","5","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/20/2016","371290002","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
"02/21/2016","371290002","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","48900","Wilmington, NC","37","North Carolina","129","New Hanover","34.364167","-77.838611"
